severity,issue,viewport,kind,sourcePage,text,href,resolved,finalUrl,status,error,samePage,redirected,crossHost,inPageAnchor,target,rel,visible
OK,,desktop,anchor,https://www.cspadel.com/,UK (East Sussex),/east-sussex,https://www.cspadel.com/east-sussex,https://www.cspadel.com/east-sussex,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/,Bali,/bali,https://www.cspadel.com/bali,https://www.cspadel.com/bali,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/,Dubai,/dubai,https://www.cspadel.com/dubai,https://www.cspadel.com/dubai,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/,UPCOMING RETREATS,/upcoming-retreats,https://www.cspadel.com/upcoming-retreats,https://www.cspadel.com/upcoming-retreats,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/,Our Story,/our-story,https://www.cspadel.com/our-story,https://www.cspadel.com/our-story,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/,The Experience,/the-experience,https://www.cspadel.com/the-experience,https://www.cspadel.com/the-experience,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/,Corporate & Executive,/executive-retreat,https://www.cspadel.com/executive-retreat,https://www.cspadel.com/executive-retreat,200,,false,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),desktop,anchor,https://www.cspadel.com/,WhatsApp Concierge,https://wa.me/447786694723?text=Hello%2C%20I'd%20like%20to%20enquire%20about%20a%20Courtside%20Padel%20retreat.,https://wa.me/447786694723?text=Hello%2C%20I%27d%20like%20to%20enquire%20about%20a%20Courtside%20Padel%20retreat.,/send/?phone=447786694723&amp,200,,false,true,true,false,_blank,noopener noreferrer,true
INFO,mailto: link (not fetched),desktop,anchor,https://www.cspadel.com/,awatelet@cspadel.com,mailto:awatelet@cspadel.com,mailto:awatelet@cspadel.com,,0,,false,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),desktop,anchor,https://www.cspadel.com/,MESSAGE THE TEAM,https://wa.me/447786694723?text=Hello%2C%20I'd%20like%20to%20enquire%20about%20a%20Courtside%20Padel%20retreat.,https://wa.me/447786694723?text=Hello%2C%20I%27d%20like%20to%20enquire%20about%20a%20Courtside%20Padel%20retreat.,/send/?phone=447786694723&amp,200,,false,true,true,false,_blank,noopener noreferrer,true
OK,,desktop,anchor,https://www.cspadel.com/,Privacy Policy,/legal/privacy-policy,https://www.cspadel.com/legal/privacy-policy,https://www.cspadel.com/legal/privacy-policy,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/,Terms of Service,/legal/terms-and-conditions,https://www.cspadel.com/legal/terms-and-conditions,https://www.cspadel.com/legal/terms-and-conditions,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/,Cookie Policy,/cookies,https://www.cspadel.com/cookies,https://www.cspadel.com/cookies,200,,false,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),desktop,anchor,https://www.cspadel.com/,CHAT WITH US,https://wa.me/447786694723?text=Hello%2C%20I'd%20like%20to%20speak%20with%20the%20Courtside%20team.,https://wa.me/447786694723?text=Hello%2C%20I%27d%20like%20to%20speak%20with%20the%20Courtside%20team.,/send/?phone=447786694723&amp,200,,false,true,true,false,_blank,noopener noreferrer,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/,DESTINATIONS,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/,DISCOVER EXPERIENCES,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/,PLAN YOUR RETREAT,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/,‹,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/,Review 1,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/,Review 2,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/,Review 3,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/,Review 4,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/,›,(javascript),,,0,,false,false,false,,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,(no text),/es/,https://www.cspadel.com/es/,https://www.cspadel.com/es/,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,NUESTRA HISTORIA,/es/our-story,https://www.cspadel.com/es/our-story,https://www.cspadel.com/es/our-story,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,LA EXPERIENCIA,/es/the-experience,https://www.cspadel.com/es/the-experience,https://www.cspadel.com/es/the-experience,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,MENORCA,https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,UK (EAST SUSSEX),/es/east-sussex,https://www.cspadel.com/es/east-sussex,https://www.cspadel.com/es/east-sussex,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,BALI,/es/bali,https://www.cspadel.com/es/bali,https://www.cspadel.com/es/bali,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,DUBÁI,/es/dubai,https://www.cspadel.com/es/dubai,https://www.cspadel.com/es/dubai,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,PRÓXIMOS RETIROS,/es/upcoming-retreats,https://www.cspadel.com/es/upcoming-retreats,https://www.cspadel.com/es/upcoming-retreats,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,"SOLO O CON AMIGOS Retiro Abierto Únete a un grupo selecto de jugadores afines para cinco días inmersivos de pádel, alta ",https://menorca.cspadel.com/#rooms,https://menorca.cspadel.com/#rooms,https://menorca.cspadel.com/#rooms,200,,false,false,true,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,"PRIVACIDAD ABSOLUTA Retiro Privado Reserva la finca entera en exclusiva para tu grupo. Privacidad total, horario a medid",https://menorca.cspadel.com/#rooms,https://menorca.cspadel.com/#rooms,https://menorca.cspadel.com/#rooms,200,,false,false,true,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,ALTA DIRECCIÓN Corporativo y Ejecutivo Estrategia en silencio. Liderazgo de alto rendimiento y networking en el entorno ,/es/executive-retreat,https://www.cspadel.com/es/executive-retreat,https://www.cspadel.com/es/executive-retreat,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,"ISLAS BALEARES · ESPAÑA MENORCA Santuario Mediterráneo 30 SEP – 4 OCT, 2026 POCAS PLAZAS DISPONIBLES DESCUBRIR",https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,VER TODOS,/es/upcoming-retreats,https://www.cspadel.com/es/upcoming-retreats,https://www.cspadel.com/es/upcoming-retreats,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,ULUWATU · BALI BALI Una finca privada sobre el acantilado. Pádel de élite. DESCUBRIR,/es/bali,https://www.cspadel.com/es/bali,https://www.cspadel.com/es/bali,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,PRÓXIMAMENTE DUBAI Próximamente. DESCUBRIR,/es/dubai,https://www.cspadel.com/es/dubai,https://www.cspadel.com/es/dubai,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,Courtside Padel on Instagram,https://www.instagram.com/padelcourtside/,https://www.instagram.com/padelcourtside/,https://www.instagram.com/padelcourtside/,200,,false,false,true,false,_blank,noopener noreferrer,true
OK,,desktop,anchor,https://www.cspadel.com/es/,Courtside Padel on LinkedIn,https://www.linkedin.com/company/https-cspadel.com-/,https://www.linkedin.com/company/https-cspadel.com-/,https://www.linkedin.com/company/https-cspadel.com-/,200,,false,false,true,false,_blank,noopener noreferrer,true
OK,,desktop,anchor,https://www.cspadel.com/es/,Menorca,https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,UK (East Sussex),/es/east-sussex,https://www.cspadel.com/es/east-sussex,https://www.cspadel.com/es/east-sussex,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,Bali,/es/bali,https://www.cspadel.com/es/bali,https://www.cspadel.com/es/bali,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,Dubái,/es/dubai,https://www.cspadel.com/es/dubai,https://www.cspadel.com/es/dubai,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,PRÓXIMOS RETIROS,/es/upcoming-retreats,https://www.cspadel.com/es/upcoming-retreats,https://www.cspadel.com/es/upcoming-retreats,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,Nuestra Historia,/es/our-story,https://www.cspadel.com/es/our-story,https://www.cspadel.com/es/our-story,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,La Experiencia,/es/the-experience,https://www.cspadel.com/es/the-experience,https://www.cspadel.com/es/the-experience,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,Corporativo y Ejecutivo,/es/executive-retreat,https://www.cspadel.com/es/executive-retreat,https://www.cspadel.com/es/executive-retreat,200,,false,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),desktop,anchor,https://www.cspadel.com/es/,Concierge por WhatsApp,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20informarme%20sobre%20un%20retiro%20de%20Courtside%20Padel.,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20informarme%20sobre%20un%20retiro%20de%20Courtside%20Padel.,/send/?phone=447786694723&amp,200,,false,true,true,false,_blank,noopener noreferrer,true
INFO,mailto: link (not fetched),desktop,anchor,https://www.cspadel.com/es/,awatelet@cspadel.com,mailto:awatelet@cspadel.com,mailto:awatelet@cspadel.com,,0,,false,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),desktop,anchor,https://www.cspadel.com/es/,ESCRIBE AL EQUIPO,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20informarme%20sobre%20un%20retiro%20de%20Courtside%20Padel.,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20informarme%20sobre%20un%20retiro%20de%20Courtside%20Padel.,/send/?phone=447786694723&amp,200,,false,true,true,false,_blank,noopener noreferrer,true
OK,,desktop,anchor,https://www.cspadel.com/es/,Privacidad,/legal/privacy-policy,https://www.cspadel.com/legal/privacy-policy,https://www.cspadel.com/legal/privacy-policy,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,Términos,/legal/terms-and-conditions,https://www.cspadel.com/legal/terms-and-conditions,https://www.cspadel.com/legal/terms-and-conditions,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,Política de cookies,/es/cookies,https://www.cspadel.com/es/cookies,https://www.cspadel.com/es/cookies,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/es/,Más información,/es/cookies,https://www.cspadel.com/es/cookies,https://www.cspadel.com/es/cookies,200,,false,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),desktop,anchor,https://www.cspadel.com/es/,ESCRÍBENOS,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20hablar%20con%20el%20equipo%20de%20Courtside.,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20hablar%20con%20el%20equipo%20de%20Courtside.,/send/?phone=447786694723&amp,200,,false,true,true,false,_blank,noopener noreferrer,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/es/,DESTINOS,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/es/,EN,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/es/,ES,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/es/,FR,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/es/,DESCUBRE LAS EXPERIENCIAS,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/es/,PLANIFICA TU RETIRO,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/es/,‹,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/es/,Review 1,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/es/,Review 2,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/es/,Review 3,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/es/,Review 4,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/es/,›,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/es/,RECHAZAR NO ESENCIALES,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/es/,ACEPTAR TODAS,(javascript),,,0,,false,false,false,,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,(no text),/fr/,https://www.cspadel.com/fr/,https://www.cspadel.com/fr/,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,NOTRE HISTOIRE,/fr/our-story,https://www.cspadel.com/fr/our-story,https://www.cspadel.com/fr/our-story,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,L'EXPÉRIENCE,/fr/the-experience,https://www.cspadel.com/fr/the-experience,https://www.cspadel.com/fr/the-experience,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,MENORCA,https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,UK (EAST SUSSEX),/fr/east-sussex,https://www.cspadel.com/fr/east-sussex,https://www.cspadel.com/fr/east-sussex,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,BALI,/fr/bali,https://www.cspadel.com/fr/bali,https://www.cspadel.com/fr/bali,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,DUBAI,/fr/dubai,https://www.cspadel.com/fr/dubai,https://www.cspadel.com/fr/dubai,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,PROCHAINES RETRAITES,/fr/upcoming-retreats,https://www.cspadel.com/fr/upcoming-retreats,https://www.cspadel.com/fr/upcoming-retreats,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,SEUL OU ENTRE AMIS Retraite Ouverte Rejoignez un groupe choisi de joueurs partageant la même passion pour cinq jours imm,https://menorca.cspadel.com/#rooms,https://menorca.cspadel.com/#rooms,https://menorca.cspadel.com/#rooms,200,,false,false,true,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,CONFIDENTIALITÉ ABSOLUE Retraite Privée Réservez l'intégralité du domaine en exclusivité pour votre groupe. Intimité tot,https://menorca.cspadel.com/#rooms,https://menorca.cspadel.com/#rooms,https://menorca.cspadel.com/#rooms,200,,false,false,true,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,DIRECTIONS & CONSEILS Entreprises et Dirigeants La stratégie en silence. Leadership de haut niveau et networking dans le,/fr/executive-retreat,https://www.cspadel.com/fr/executive-retreat,https://www.cspadel.com/fr/executive-retreat,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,ÎLES BALÉARES · ESPAGNE MENORCA Sanctuaire Méditerranéen 30 SEP – 4 OCT 2026 IL RESTE PEU DE PLACES DÉCOUVRIR,https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,VOIR TOUT,/fr/upcoming-retreats,https://www.cspadel.com/fr/upcoming-retreats,https://www.cspadel.com/fr/upcoming-retreats,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,ULUWATU · BALI BALI Un domaine privé en bord de falaise. Padel d'élite. DÉCOUVRIR,/fr/bali,https://www.cspadel.com/fr/bali,https://www.cspadel.com/fr/bali,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,BIENTÔT DISPONIBLE DUBAI Bientôt disponible. DÉCOUVRIR,/fr/dubai,https://www.cspadel.com/fr/dubai,https://www.cspadel.com/fr/dubai,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,Courtside Padel on Instagram,https://www.instagram.com/padelcourtside/,https://www.instagram.com/padelcourtside/,https://www.instagram.com/padelcourtside/,200,,false,false,true,false,_blank,noopener noreferrer,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,Courtside Padel on LinkedIn,https://www.linkedin.com/company/https-cspadel.com-/,https://www.linkedin.com/company/https-cspadel.com-/,https://www.linkedin.com/company/https-cspadel.com-/,200,,false,false,true,false,_blank,noopener noreferrer,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,Menorca,https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,UK (East Sussex),/fr/east-sussex,https://www.cspadel.com/fr/east-sussex,https://www.cspadel.com/fr/east-sussex,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,Bali,/fr/bali,https://www.cspadel.com/fr/bali,https://www.cspadel.com/fr/bali,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,Dubai,/fr/dubai,https://www.cspadel.com/fr/dubai,https://www.cspadel.com/fr/dubai,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,PROCHAINES RETRAITES,/fr/upcoming-retreats,https://www.cspadel.com/fr/upcoming-retreats,https://www.cspadel.com/fr/upcoming-retreats,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,Notre Histoire,/fr/our-story,https://www.cspadel.com/fr/our-story,https://www.cspadel.com/fr/our-story,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,L'Expérience,/fr/the-experience,https://www.cspadel.com/fr/the-experience,https://www.cspadel.com/fr/the-experience,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,Entreprises et Dirigeants,/fr/executive-retreat,https://www.cspadel.com/fr/executive-retreat,https://www.cspadel.com/fr/executive-retreat,200,,false,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),desktop,anchor,https://www.cspadel.com/fr/,Concierge WhatsApp,https://wa.me/447786694723?text=Bonjour%2C%20je%20souhaiterais%20me%20renseigner%20sur%20une%20retraite%20Courtside%20Padel.,https://wa.me/447786694723?text=Bonjour%2C%20je%20souhaiterais%20me%20renseigner%20sur%20une%20retraite%20Courtside%20Padel.,/send/?phone=447786694723&amp,200,,false,true,true,false,_blank,noopener noreferrer,true
INFO,mailto: link (not fetched),desktop,anchor,https://www.cspadel.com/fr/,awatelet@cspadel.com,mailto:awatelet@cspadel.com,mailto:awatelet@cspadel.com,,0,,false,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),desktop,anchor,https://www.cspadel.com/fr/,ÉCRIRE À L'ÉQUIPE,https://wa.me/447786694723?text=Bonjour%2C%20je%20souhaiterais%20me%20renseigner%20sur%20une%20retraite%20Courtside%20Padel.,https://wa.me/447786694723?text=Bonjour%2C%20je%20souhaiterais%20me%20renseigner%20sur%20une%20retraite%20Courtside%20Padel.,/send/?phone=447786694723&amp,200,,false,true,true,false,_blank,noopener noreferrer,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,Politique de confidentialité,/legal/privacy-policy,https://www.cspadel.com/legal/privacy-policy,https://www.cspadel.com/legal/privacy-policy,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,Conditions d'utilisation,/legal/terms-and-conditions,https://www.cspadel.com/legal/terms-and-conditions,https://www.cspadel.com/legal/terms-and-conditions,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,Politique de cookies,/fr/cookies,https://www.cspadel.com/fr/cookies,https://www.cspadel.com/fr/cookies,200,,false,false,false,false,,,true
OK,,desktop,anchor,https://www.cspadel.com/fr/,En savoir plus,/fr/cookies,https://www.cspadel.com/fr/cookies,https://www.cspadel.com/fr/cookies,200,,false,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),desktop,anchor,https://www.cspadel.com/fr/,ÉCRIVEZ-NOUS,https://wa.me/447786694723?text=Bonjour%2C%20je%20souhaiterais%20parler%20avec%20l'%C3%A9quipe%20Courtside.,https://wa.me/447786694723?text=Bonjour%2C%20je%20souhaiterais%20parler%20avec%20l%27%C3%A9quipe%20Courtside.,/send/?phone=447786694723&amp,200,,false,true,true,false,_blank,noopener noreferrer,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/fr/,DESTINATIONS,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/fr/,EN,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/fr/,ES,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/fr/,FR,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/fr/,DÉCOUVRIR LES EXPÉRIENCES,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/fr/,PLANIFIEZ VOTRE RETRAITE,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/fr/,‹,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/fr/,Review 1,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/fr/,Review 2,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/fr/,Review 3,(javascript),,,0,,false,false,false,,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,https://www.cspadel.com/fr/,Review 4,(javascript),,,0,,false,false,false,,,,true
